5.81699991	19.5634995	20.3715992	20.6837006	12.5114002	0	65.4078979	4.94689989	0.680899978	0.167999998	0.214000002
5.93889999	19.4946003	19.0547009	22.4442005	13.0068998	0	74.0106964	4.91179991	0.737500012	0.177900001	2.16E-02
6.58029985	19.6009998	18.3955002	23.0433006	13.3134003	0	69.9997025	4.60319996	0.73119998	0.1787	2.16E-02
7.37540007	19.7973995	18.0002003	23.2605	13.4942999	0	62.4634018	4.25610018	0.702099979	0.175699994	2.13E-02
8.23239994	20.0182991	17.6602993	23.3246002	13.6777	0	53.0479012	3.92490005	0.667500019	0.172199994	2.10E-02
9.06620026	20.1394997	23.6273003	17.1872005	13.8913002	0	48.3272018	3.66240001	0.170100003	0.647099972	2.08E-02
9.92230034	20.2544003	23.9015007	16.7271004	14.1028004	0	43.7514	3.42289996	0.167999998	0.627099991	2.06E-02
10.7789001	20.3925991	16.3719997	24.0636997	14.2879	0	38.6120987	3.20499992	0.603699982	0.165000007	2.03E-02
2.53320003	11.5319004	24.7458992	31.9246998	16.2474995	0	269.877991	21.9610004	2.07159996	0.224299997	2.23E-02
3.22490001	11.6694002	24.8687	31.8957005	16.3306007	0	321.662994	20.3845997	1.97300005	0.216600001	2.19E-02
3.62069988	12.1268997	24.9363003	31.8798008	16.4227009	0	270.773987	18.9025002	1.88110006	0.2095	2.15E-02
4.01809978	12.6119003	24.9620991	31.8645992	16.5249004	0	232.371002	17.3824997	1.79499996	0.202999994	2.11E-02
3.79259992	12.6625996	25.8794994	31.9403	16.7045002	0	236.802994	17.5907993	1.76069999	0.198400006	2.09E-02
3.90510011	12.8415003	26.4298	31.9514008	16.8474998	0	221.177994	16.8736992	1.70079994	0.193200007	2.05E-02
